,Hotel:,"Hotel Oceanis, Crete."
,,
,,
,,
defcase,280,
,objects,
,case,Journey280
,JourneyCode:,280
,HolidayType:,"Bathing,"
,Price:,2417
,NumberOfPersons:,3
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Ilios, Crete."
,,
,,
,,
defcase,281,
,objects,
,case,Journey281
,JourneyCode:,281
,HolidayType:,"Active,"
,Price:,2825
,NumberOfPersons:,4
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Oceanis, Crete."
,,
,,
,,
defcase,282,
,objects,
,case,Journey282
,JourneyCode:,282
,HolidayType:,"Bathing,"
,Price:,3498
,NumberOfPersons:,2
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Creta Beach, Crete."
,,
,,
,,
defcase,283,
,objects,
,case,Journey283
,JourneyCode:,283
,HolidayType:,"Bathing,"
,Price:,4198
,NumberOfPersons:,2
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Creta Beach, Crete."
,,
,,
,,
defcase,284,
,objects,
,case,Journey284
,JourneyCode:,284
,HolidayType:,"Bathing,"
,Price:,3847
,NumberOfPersons:,3
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Creta Beach, Crete."
,,
,,
,,
defcase,285,
,objects,
,case,Journey285
,JourneyCode:,285
,HolidayType:,"Bathing,"
,Price:,3175
,NumberOfPersons:,4
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Gortyna, Crete."
,,
,,
,,
defcase,286,
,objects,
,case,Journey286
,JourneyCode:,286
,HolidayType:,"Active,"
,Price:,3038
,NumberOfPersons:,2
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Gortyna, Crete."
,,
,,
,,
defcase,287,
,objects,
,case,Journey287
,JourneyCode:,287
,HolidayType:,"Active,"
,Price:,2758
,NumberOfPersons:,2
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Gortyna, Crete."
,,
,,
,,
defcase,288,
,objects,
,case,Journey288
,JourneyCode:,288
,HolidayType:,"Bathing,"
,Price:,3198
,NumberOfPersons:,2
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Fodele Beach, Crete."
,,
,,
,,
defcase,289,
,objects,
,case,Journey289
,JourneyCode:,289
,HolidayType:,"Bathing,"
,Price:,2298
,NumberOfPersons:,2
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Fodele Beach, Crete."
,,
,,
,,
defcase,290,
,objects,
,case,Journey290
,JourneyCode:,290
,HolidayType:,"Bathing,"
,Price:,6609
,NumberOfPersons:,3
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Bali Paradise, Crete."
,,
,,
,,
defcase,291,
,objects,
,case,Journey291
,JourneyCode:,291
,HolidayType:,"Active,"
,Price:,4068
,NumberOfPersons:,3
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Bali Paradise, Crete."
,,
,,
,,
defcase,292,
,objects,
,case,Journey292
,JourneyCode:,292
,HolidayType:,"Active,"
,Price:,4463
,NumberOfPersons:,3
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Europa Beach, Crete."
,,
,,
,,
defcase,293,
,objects,
,case,Journey293
,JourneyCode:,293
,HolidayType:,"Education,"
,Price:,3038
,NumberOfPersons:,2
,Region:,"Crete,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Europa Beach, Crete."
,,
,,
,,
defcase,294,
,objects,
,case,Journey294
,JourneyCode:,294
,HolidayType:,"Bathing,"
,Price:,2263
,NumberOfPersons:,3
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"TwoStars,"
,Hotel:,"Studios Argiro, Rhodes."
,,
,,
,,
defcase,295,
,objects,
,case,Journey295
,JourneyCode:,295
,HolidayType:,"Bathing,"
,Price:,2428
,NumberOfPersons:,2
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Studios Argiro, Rhodes."
,,
,,
,,
defcase,296,
,objects,
,case,Journey296
,JourneyCode:,296
,HolidayType:,"Bathing,"
,Price:,2263
,NumberOfPersons:,3
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Dafni, Rhodes."
,,
,,
,,
defcase,297,
,objects,
,case,Journey297
,JourneyCode:,297
,HolidayType:,"Bathing,"
,Price:,3553
,NumberOfPersons:,4
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Dafni, Rhodes."
,,
,,
,,
defcase,298,
,objects,
,case,Journey298
,JourneyCode:,298
,HolidayType:,"Bathing,"
,Price:,2791
,NumberOfPersons:,3
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Dafni, Rhodes."
,,
,,
,,
defcase,299,
,objects,
,case,Journey299
,JourneyCode:,299
,HolidayType:,"Recreation,"
,Price:,1968
,NumberOfPersons:,2
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Kalithea Sun, Rhodes."
,,
,,
,,
defcase,300,
,objects,
,case,Journey300
,JourneyCode:,300
,HolidayType:,"Active,"
,Price:,2758
,NumberOfPersons:,2
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Kalithea Sun, Rhodes."
,,
,,
,,
defcase,301,
,objects,
,case,Journey301
,JourneyCode:,301
,HolidayType:,"Active,"
,Price:,4364
,NumberOfPersons:,3
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Kalithea Sun, Rhodes."
,,
,,
,,
defcase,302,
,objects,
,case,Journey302
,JourneyCode:,302
,HolidayType:,"Education,"
,Price:,2478
,NumberOfPersons:,2
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"October,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Kalithea Sun, Rhodes."
,,
,,
,,
defcase,303,
,objects,
,case,Journey303
,JourneyCode:,303
,HolidayType:,"Bathing,"
,Price:,3869
,NumberOfPersons:,3
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Columbia Resort, Rhodes."
,,
,,
,,
defcase,304,
,objects,
,case,Journey304
,JourneyCode:,304
,HolidayType:,"Bathing,"
,Price:,3958
,NumberOfPersons:,2
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"September,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Columbia Resort, Rhodes."
,,
,,
,,
defcase,305,
,objects,
,case,Journey305
,JourneyCode:,305
,HolidayType:,"Bathing,"
,Price:,4925
,NumberOfPersons:,4
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Columbia Resort, Rhodes."
,,
,,
,,
defcase,306,
,objects,
,case,Journey306
,JourneyCode:,306
,HolidayType:,"Active,"
,Price:,3498
,NumberOfPersons:,2
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Paradise Beach, Rhodes."
,,
,,
,,
defcase,307,
,objects,
,case,Journey307
,JourneyCode:,307
,HolidayType:,"Recreation,"
,Price:,2298
,NumberOfPersons:,2
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Paradise Beach, Rhodes."
,,
,,
,,
defcase,308,
,objects,
,case,Journey308
,JourneyCode:,308
,HolidayType:,"Education,"
,Price:,3098
,NumberOfPersons:,2
,Region:,"Rhodes,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Paradise Beach, Rhodes."
,,
,,
,,
defcase,309,
,objects,
,case,Journey309
,JourneyCode:,309
,HolidayType:,"Education,"
,Price:,2068
,NumberOfPersons:,4
,Region:,"England,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat England.
,,
,,
,,
defcase,310,
,objects,
,case,Journey310
,JourneyCode:,310
,HolidayType:,"Language,"
,Price:,3582
,NumberOfPersons:,6
,Region:,"England,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat England.
,,
,,
,,
defcase,311,
,objects,
,case,Journey311
,JourneyCode:,311
,HolidayType:,"Language,"
,Price:,2398
,NumberOfPersons:,8
,Region:,"England,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat England.
,,
,,
,,
defcase,312,
,objects,
,case,Journey312
,JourneyCode:,312
,HolidayType:,"Recreation,"
,Price:,2298
,NumberOfPersons:,7
,Region:,"England,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat England.
,,
,,
,,
defcase,313,
,objects,
,case,Journey313
,JourneyCode:,313
,HolidayType:,"Recreation,"
,Price:,3297
,NumberOfPersons:,6
,Region:,"England,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat England.
,,
,,
,,
defcase,314,
,objects,
,case,Journey314
,JourneyCode:,314
,HolidayType:,"Education,"
,Price:,3208
,NumberOfPersons:,8
,Region:,"Ireland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Ireland.
,,
,,
,,
defcase,315,
,objects,
,case,Journey315
,JourneyCode:,315
,HolidayType:,"Language,"
,Price:,2592
,NumberOfPersons:,6
,Region:,"Ireland,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Ireland.
,,
,,
,,
defcase,316,
,objects,
,case,Journey316
,JourneyCode:,316
,HolidayType:,"Language,"
,Price:,2048
,NumberOfPersons:,7
,Region:,"Ireland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Ireland.
,,
,,
,,
defcase,317,
,objects,
,case,Journey317
,JourneyCode:,317
,HolidayType:,"Recreation,"
,Price:,2388
,NumberOfPersons:,4
,Region:,"Ireland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Ireland.
,,
,,
,,
defcase,318,
,objects,
,case,Journey318
,JourneyCode:,318
,HolidayType:,"Recreation,"
,Price:,2457
,NumberOfPersons:,8
,Region:,"Ireland,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Ireland.
,,
,,
,,
defcase,319,
,objects,
,case,Journey319
,JourneyCode:,319
,HolidayType:,"Education,"
,Price:,2458
,NumberOfPersons:,3
,Region:,"Scotland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Scotland.
,,
,,
,,
defcase,320,
,objects,
,case,Journey320
,JourneyCode:,320
,HolidayType:,"Language,"
,Price:,3282
,NumberOfPersons:,2
,Region:,"Scotland,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Scotland.
,,
,,
,,
defcase,321,
,objects,
,case,Journey321
,JourneyCode:,321
,HolidayType:,"Language,"
,Price:,3878
,NumberOfPersons:,6
,Region:,"Scotland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Scotland.
,,
,,
,,
defcase,322,
,objects,
,case,Journey322
,JourneyCode:,322
,HolidayType:,"Recreation,"
,Price:,2738
,NumberOfPersons:,2
,Region:,"Scotland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Scotland.
,,
,,
,,
defcase,323,
,objects,
,case,Journey323
,JourneyCode:,323
,HolidayType:,"Recreation,"
,Price:,2248
,NumberOfPersons:,2
,Region:,"Scotland,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Scotland.
,,
,,
,,
defcase,324,
,objects,
,case,Journey324
,JourneyCode:,324
,HolidayType:,"Education,"
,Price:,1808
,NumberOfPersons:,5
,Region:,"Wales,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Wales.
,,
,,
,,
defcase,325,
,objects,
,case,Journey325
,JourneyCode:,325
,HolidayType:,"Language,"
,Price:,3732
,NumberOfPersons:,5
,Region:,"Wales,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Wales.
,,
,,
,,
defcase,326,
,objects,
,case,Journey326
,JourneyCode:,326
,HolidayType:,"Language,"
,Price:,2628
,NumberOfPersons:,6
,Region:,"Wales,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Wales.
,,
,,
,,
defcase,327,
,objects,
,case,Journey327
,JourneyCode:,327
,HolidayType:,"Recreation,"
,Price:,1888
,NumberOfPersons:,6
,Region:,"Wales,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Wales.
,,
,,
,,
defcase,328,
,objects,
,case,Journey328
,JourneyCode:,328
,HolidayType:,"Recreation,"
,Price:,3297
,NumberOfPersons:,6
,Region:,"Wales,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Wales.
,,
,,
,,
defcase,329,
,objects,
,case,Journey329
,JourneyCode:,329
,HolidayType:,"Bathing,"
,Price:,1408
,NumberOfPersons:,6
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,330,
,objects,
,case,Journey330
,JourneyCode:,330
,HolidayType:,"Bathing,"
,Price:,649
,NumberOfPersons:,5
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,331,
,objects,
,case,Journey331
,JourneyCode:,331
,HolidayType:,"Bathing,"
,Price:,1478
,NumberOfPersons:,3
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,332,
,objects,
,case,Journey332
,JourneyCode:,332
,HolidayType:,"Active,"
,Price:,1598
,NumberOfPersons:,4
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,333,
,objects,
,case,Journey333
,JourneyCode:,333
,HolidayType:,"Recreation,"
,Price:,559
,NumberOfPersons:,6
,Region:,"NorthSea,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,334,
,objects,
,case,Journey334
,JourneyCode:,334
,HolidayType:,"Recreation,"
,Price:,1198
,NumberOfPersons:,3
,Region:,"NorthSea,"
,Transportation:,"Train,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,335,
,objects,
,case,Journey335
,JourneyCode:,335
,HolidayType:,"Active,"
,Price:,514
,NumberOfPersons:,5
,Region:,"NorthSea,"
,Transportation:,"Coach,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,336,
,objects,
,case,Journey336
,JourneyCode:,336
,HolidayType:,"Bathing,"
,Price:,474
,NumberOfPersons:,5
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,3
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,337,
,objects,
,case,Journey337
,JourneyCode:,337
,HolidayType:,"Bathing,"
,Price:,539
,NumberOfPersons:,4
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,3
,Season:,"May,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,338,
,objects,
,case,Journey338
,JourneyCode:,338
,HolidayType:,"Bathing,"
,Price:,329
,NumberOfPersons:,6
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,3
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat North Sea, Holland."
,,
,,
,,
defcase,339,
,objects,
,case,Journey339
,JourneyCode:,339
,HolidayType:,"Active,"
,Price:,3280
,NumberOfPersons:,4
,Region:,"Holland,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"April,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,340,
,objects,
,case,Journey340
,JourneyCode:,340
,HolidayType:,"Active,"
,Price:,790
,NumberOfPersons:,2
,Region:,"Holland,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,341,
,objects,
,case,Journey341
,JourneyCode:,341
,HolidayType:,"Active,"
,Price:,2620
,NumberOfPersons:,4
,Region:,"Holland,"
,Transportation:,"Train,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,342,
,objects,
,case,Journey342
,JourneyCode:,342
,HolidayType:,"Active,"
,Price:,1900
,NumberOfPersons:,5
,Region:,"Holland,"
,Transportation:,"Train,"
,Duration:,14
,Season:,"October,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,343,
,objects,
,case,Journey343
,JourneyCode:,343
,HolidayType:,"Recreation,"
,Price:,2760
,NumberOfPersons:,4
,Region:,"Holland,"
,Transportation:,"Train,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,344,
,objects,
,case,Journey344
,JourneyCode:,344
,HolidayType:,"Recreation,"
,Price:,1580
,NumberOfPersons:,6
,Region:,"Holland,"
,Transportation:,"Coach,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,345,
,objects,
,case,Journey345
,JourneyCode:,345
,HolidayType:,"Recreation,"
,Price:,2468
,NumberOfPersons:,2
,Region:,"Holland,"
,Transportation:,"Coach,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,346,
,objects,
,case,Journey346
,JourneyCode:,346
,HolidayType:,"Recreation,"
,Price:,2780
,NumberOfPersons:,4
,Region:,"Holland,"
,Transportation:,"Coach,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,347,
,objects,
,case,Journey347
,JourneyCode:,347
,HolidayType:,"Recreation,"
,Price:,485
,NumberOfPersons:,2
,Region:,"Holland,"
,Transportation:,"Coach,"
,Duration:,3
,Season:,"May,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,348,
,objects,
,case,Journey348
,JourneyCode:,348
,HolidayType:,"Recreation,"
,Price:,735
,NumberOfPersons:,4
,Region:,"Holland,"
,Transportation:,"Coach,"
,Duration:,4
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,349,
,objects,
,case,Journey349
,JourneyCode:,349
,HolidayType:,"Recreation,"
,Price:,705
,NumberOfPersons:,6
,Region:,"Holland,"
,Transportation:,"Coach,"
,Duration:,3
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"Park Gran Dorado, Holland."
,,
,,
,,
defcase,350,
,objects,
,case,Journey350
,JourneyCode:,350
,HolidayType:,"Bathing,"
,Price:,1438
,NumberOfPersons:,2
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Mexico, Adriatic Sea."
,,
,,
,,
defcase,351,
,objects,
,case,Journey351
,JourneyCode:,351
,HolidayType:,"Bathing,"
,Price:,1375
,NumberOfPersons:,3
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Tropic, Adriatic Sea."
,,
,,
,,
defcase,352,
,objects,
,case,Journey352
,JourneyCode:,352
,HolidayType:,"Bathing,"
,Price:,1547
,NumberOfPersons:,4
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Mexico, Adriatic Sea."
,,
,,
,,
defcase,353,
,objects,
,case,Journey353
,JourneyCode:,353
,HolidayType:,"Bathing,"
,Price:,1238
,NumberOfPersons:,2
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Mexico, Adriatic Sea."
,,
,,
,,
defcase,354,
,objects,
,case,Journey354
,JourneyCode:,354
,HolidayType:,"Bathing,"
,Price:,2311
,NumberOfPersons:,3
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Tropic, Adriatic Sea."
,,
,,
,,
defcase,355,
,objects,
,case,Journey355
,JourneyCode:,355
,HolidayType:,"Active,"
,Price:,1193
,NumberOfPersons:,3
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Sporting, Adriatic Sea."
,,
,,
,,
defcase,356,
,objects,
,case,Journey356
,JourneyCode:,356
,HolidayType:,"Recreation,"
,Price:,1758
,NumberOfPersons:,2
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"May,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Sporting, Adriatic Sea."
,,
,,
,,
defcase,357,
,objects,
,case,Journey357
,JourneyCode:,357
,HolidayType:,"Bathing,"
,Price:,1678
,NumberOfPersons:,2
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Nautilus, Adriatic Sea."
,,
,,
,,
defcase,358,
,objects,
,case,Journey358
,JourneyCode:,358
,HolidayType:,"Bathing,"
,Price:,1349
,NumberOfPersons:,4
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Nautilus, Adriatic Sea."
,,
,,
,,
defcase,359,
,objects,
,case,Journey359
,JourneyCode:,359
,HolidayType:,"Recreation,"
,Price:,1278
,NumberOfPersons:,2
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Nautilus, Adriatic Sea."
,,
,,
,,
defcase,360,
,objects,
,case,Journey360
,JourneyCode:,360
,HolidayType:,"Bathing,"
,Price:,679
,NumberOfPersons:,6
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Adriatic Sea.
,,
,,
,,
defcase,361,
,objects,
,case,Journey361
,JourneyCode:,361
,HolidayType:,"Bathing,"
,Price:,699
,NumberOfPersons:,4
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Adriatic Sea.
,,
,,
,,
defcase,362,
,objects,
,case,Journey362
,JourneyCode:,362
,HolidayType:,"Bathing,"
,Price:,1139
,NumberOfPersons:,5
,Region:,"AdriaticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Adriatic Sea.
